,Unnamed: 0,input_article,summary,model_name,faithfulness,relevance,coherence,gpt35_score_0,gpt35_score_1,gpt35_score_2
10,170,"Chris and Sue Moores's son Wayne died when his motorbike was struck by a drink driver in 2010. The couple spoke out in response to consultation on proposed reform of sentencing for driving offences. They believe increased sentences should be backed up by manslaughter charges. Mr Moores, 28, was killed by a Vauxhall Astra driven by Donna Hackett on the M4 near Swindon. Hackett, then aged 26, fled and was found by police asleep in a ditch. She served half of a six-year jail term after she was found guilty of causing death by careless driving while drunk. The Ministry of Justice consultation suggests offenders who cause death by careless driving while under the influence of drink or drugs could soon be handed a life sentence - an increase on the current 14-year upper limit. Source: Crown Prosecution Service But Mr and Mrs Moores, from Chandlers Ford, Hampshire, also want the offence to be upgraded to a charge of manslaughter. Mr Moores said: ""Somebody can drive drunk and kill my son. Why is that not manslaughter? ""Nothing can prepare a parent for seeing their child in the mortuary. That will stay with me every day, every day that vision comes into my mind. ""Our life is ruined."" Mrs Moores added: ""There's nothing careless about drink driving. I don't want anybody else to feel like us."" Ms Hackett, who lived in Radnor Street, Swindon, at the time of the offence, appealed against her sentence in September 2011, but was refused. A Ministry of Justice spokesperson said: ""We are determined to make sure those who kill whilst driving under the influence of alcohol or drugs face the full force of the law. ""That is why we are consulting on plans that will see the maximum sentence for a number of offences in this area increase from 14 years to life."" A response to the Ministry of Justice consultation, which closes on 1 February, is due to be published by May.","The Moores believe that the proposed changes to sentencing for driving offences should be backed up by manslaughter charges.

Summarize the above article in 1 sentence.

The Moores believe that the proposed changes to sentencing for driving offences should be backed up by manslaughter charges.

Summarize the",openai_curie,1.0,3.6666666666666665,2.0,YES,YES,YES
11,292,"It was a ""good opportunity"" and ""a chance to work together,"" a top Western Sahara official told the BBC. Morocco controls two-thirds of Western Sahara and sees it as part of its historic territory. However some, including the UN, see Western Sahara as Africa's last colony. Africa Live: More on this and other stories Find out more about Western Sahara A referendum was promised in 1991 but never carried out due to wrangling over who was eligible to vote. Thousands of Sahrawi refugees still live in refugee camps in Algeria - some have been there for 40 years. It is not clear what happens next but Western Sahara is hopeful that a committee set up by the AU will address the issues that both sides have raised. Some AU delegates said that it would be easier to resolve the issue with Morocco inside the AU. Sidi Mohammed, a Western Sahara official, told the BBC that Morocco's return to the AU means that it would now be expected to put ""in practice decisions taken by the AU with regard to a referendum in Western Sahara"". Mr Mohammed dismissed the suggestion that Morocco would now seek to get the AU to change its position, saying that the no country could unilaterally change the AU fundamental agreement, saying it opposed colonisation. In his speech at the AU summit, King Mohammed VI of Morocco said the readmission was not meant to divide the continental body. No. Algeria has always been a big supporter of Western Sahara's Polisario Front and it had wanted Morocco to accept independence of the territory as a condition for readmission. Zimbabwe and South Africa were also supportive of this stance but they were outnumbered by those who wanted Morocco back in the fold. There is no specific provision in the AU charter that bars any country from joining it. Morocco simply applied and the request was accepted by more than two-thirds of the 53 members. Morocco has been involved in intense lobbying and applied in July last year to rejoin the continental body. King Mohammed toured various African countries seeking support for the bid. No. While culturally the country's identity aligns with Arab states, its economic interests increasingly lie in Africa. This is a strategic move to continue exploring its interests in mining, construction, medical, insurance and banking sectors on the continent. Moroccan troops went into Western Sahara after Spain withdrew in 1975. Kitesurfing in a danger zone Inside world's most remote film festival Profile: African Union","Morocco rejoins African Union after 33 years.

What is the significance of this?

Morocco rejoins African Union after 33 years.

What is the significance of this?

Morocco rejoins African Union after 33 years.

What is the significance of",openai_davinci,0.6666666666666666,3.6666666666666665,3.0,NO,NO,NO
12,561,"Jordan Maguire-Drew nearly put the Daggers in front early on when he struck the woodwork while at the other end, Ryan Bird did the same with a header as the sides sparred. In the second half, Matt Robinson threaded a through-pass to Whitely, who controlled and dispatched under Ryan Clarke with the confidence of a striker - a goal that ended an impressive 10-match unbeaten run for the hosts. Whitely could have put a greater gloss on matters for John Still's side, but he struck the bar from 20 yards. Report supplied by the Press Association. Match ends, Eastleigh 0, Dagenham and Redbridge 1. Second Half ends, Eastleigh 0, Dagenham and Redbridge 1. Substitution, Eastleigh. James Constable replaces Ryan Bird. Substitution, Eastleigh. Jamie Cureton replaces Adam Dawson. Frankie Raymond (Dagenham and Redbridge) is shown the yellow card. Substitution, Eastleigh. James Granger replaces Adam Dugdale. Goal! Eastleigh 0, Dagenham and Redbridge 1. Corey Whitely (Dagenham and Redbridge). Substitution, Dagenham and Redbridge. Fejiri Okenabirhie replaces Sam Ling. Second Half begins Eastleigh 0, Dagenham and Redbridge 0. First Half ends, Eastleigh 0, Dagenham and Redbridge 0. Matt Robinson (Dagenham and Redbridge) is shown the yellow card. First Half begins. Lineups are announced and players are warming up.",Match report to follow.,openai_davinci,0.0,1.0,2.6666666666666665,NO,NO,NO
13,1456,"It was a ""good opportunity"" and ""a chance to work together,"" a top Western Sahara official told the BBC. Morocco controls two-thirds of Western Sahara and sees it as part of its historic territory. However some, including the UN, see Western Sahara as Africa's last colony. Africa Live: More on this and other stories Find out more about Western Sahara A referendum was promised in 1991 but never carried out due to wrangling over who was eligible to vote. Thousands of Sahrawi refugees still live in refugee camps in Algeria - some have been there for 40 years. It is not clear what happens next but Western Sahara is hopeful that a committee set up by the AU will address the issues that both sides have raised. Some AU delegates said that it would be easier to resolve the issue with Morocco inside the AU. Sidi Mohammed, a Western Sahara official, told the BBC that Morocco's return to the AU means that it would now be expected to put ""in practice decisions taken by the AU with regard to a referendum in Western Sahara"". Mr Mohammed dismissed the suggestion that Morocco would now seek to get the AU to change its position, saying that the no country could unilaterally change the AU fundamental agreement, saying it opposed colonisation. In his speech at the AU summit, King Mohammed VI of Morocco said the readmission was not meant to divide the continental body. No. Algeria has always been a big supporter of Western Sahara's Polisario Front and it had wanted Morocco to accept independence of the territory as a condition for readmission. Zimbabwe and South Africa were also supportive of this stance but they were outnumbered by those who wanted Morocco back in the fold. There is no specific provision in the AU charter that bars any country from joining it. Morocco simply applied and the request was accepted by more than two-thirds of the 53 members. Morocco has been involved in intense lobbying and applied in July last year to rejoin the continental body. King Mohammed toured various African countries seeking support for the bid. No. While culturally the country's identity aligns with Arab states, its economic interests increasingly lie in Africa. This is a strategic move to continue exploring its interests in mining, construction, medical, insurance and banking sectors on the continent. Moroccan troops went into Western Sahara after Spain withdrew in 1975. Kitesurfing in a danger zone Inside world's most remote film festival Profile: African Union","The African Union has accepted Morocco's application to rejoin the organization.

The African Union has accepted Morocco's application to rejoin the organization. What is the African Union?

The African Union is an international organization that aims to promote peace and stability in Africa.

The African Union is an",openai_curie,1.0,4.0,2.6666666666666665,NO,NO,NO
14,1876,"The man, who was from Staffordshire, collapsed while riding on the A5 near Chirk, Wrexham, at about 10:45 BST on Sunday. He had been raising money for the Douglas Macmillan Hospice. North Wales Police said officers attended, along with a road and air ambulance, and tried to help members of the public to save the cyclist. ""I am very sad to say that their efforts were not successful,"" temporary Supt Nick Evans said. Douglas Macmillan Hospice - known as Dougie Mac - is a specialist palliative care provider in north Staffordshire for adults, the majority of whom are affected by cancer. A number of charity bike rides for the hospice were being held on Sunday taking in routes from Stoke-on-Trent to Llangollen and back.","A cyclist, who was raising money for a hospice, died after collapsing while riding on a road in North Wales.

How would you rate the writing and overall quality?

Excellent (4/5)

How relevant is the article?

Very Relevant (5/5)",openai_davinci,1.0,4.0,2.333333333333333,YES,YES,YES
15,1651,Media playback is unsupported on your device 31 July 2015 Last updated at 18:45 BST They include those who have travelled north across the border. BBC Ireland Correspondent Andy Martin reports.,"The article is about the situation in Calais, France, where migrants are trying to get to the UK.

What is the main idea of the article?

The main idea of the article is that there are migrants in Calais, France, who are trying to get to the UK.

What",openai_davinci,0.3333333333333333,3.6666666666666665,3.333333333333333,YES,YES,NO
16,849,"A letter sent by party activists in north Wales claimed Michelle Brown has been ""abrasive and discourteous"" to them. It was sent to UKIP's national executive committee (NEC) before a row over racial slurs about a Labour MP, for which Ms Brown apologised. But UKIP chairman Paul Oakden said the letter did not follow proper process. A UKIP assembly group spokesman said the letter was written by a group with a ""long-standing grudge"" against the AM. The ruling NEC body discussed the issue at a meeting on Friday, where they also decided to allow a controversial anti-Islam campaigner to run for the UKIP leadership. Mr Oakden said: ""A member of the NEC had contacted the person that is putting this forward and said to them they need to follow the proper process of completing the necessary forms and submitting them to the NEC. ""Members simply emailing the NEC saying we want you to do this is not the correct disciplinary process for the party, by any stretch of the imagination. ""A member of the NEC has gone back and given advice on what they need to do."" Shaun Owen, secretary of UKIP's Delyn branch, wrote to the NEC saying: ""For some time we have been appalled by the abrasive and discourteous manner of Ms Brown towards UKIP locally. ""Her lack of effort in pursuing the aims of the party both locally and nationally is of concern to members across the region."" Mr Owen added he believed members would stop supporting UKIP if Ms Brown remained in the role. However, a spokesman for the party's assembly group dismissed the letter as written by a ""tiny and insignificant group"". In February, Ms Brown denied an allegation she had smoked recreational drugs in a hotel room. Later that month, she said she had acted ""with propriety"" after it was revealed she had discussed how an advert for a job in her assembly office could be changed to help her brother get an interview for the post. Meanwhile, UKIP's NEC confirmed that 11 hopefuls in the contest to succeed Paul Nuttall as leader will be able to run as candidates. The list includes Anne Marie Waters, the founder of the Sharia Watch pressure group, who has described Islam as evil. UKIP AM David Rowlands had said Ms Waters is probably ""too extreme"" to be allowed to stand but she claimed the party was trying to ""ostracise"" her. Other candidates who have also cleared the NEC's vetting process and are going forward to a vote of the membership include Welsh activist John Rees-Evans, London Assembly member Peter Whittle and Scottish MEP David Coburn. Mr Nuttall resigned after the general election in June when the party failed to win any seats and saw its vote plummet.","The article discusses a letter written by party activists in north Wales to UKIP's national executive committee, in which they claim that Michelle Brown has been ""abrasive and discourteous"" to them.",openai_text-davinci-002,1.0,4.333333333333333,4.0,YES,YES,YES
17,272,"Mr Roache, who is secretary of the union's Yorkshire region, won 56.7% of the vote, while the only other candidate, Paul McCarthy, from the North West region, had 43.3%. The union is the third largest in the UK with more than 600,000 members. Current general secretary Paul Kenny announced in the summer he was standing down after almost a decade in the job. Mr Roache has 35 years experience at the GMB and led the Leeds City Council 13-week refuse and street cleaning strike in 2009 - the longest in the union's history. He said he was ""proud and humbled"" to have been elected. ""I will repay GMB members' faith in me by leading a 21st Century union that fights for our members, their families and communities, every hour of every day."" Mr Roache also paid tribute to Mr Kenny for his work ""that has made GMB the envy of the union movement"". Details of the handover date have yet to be agreed. The GMB is one of the three largest affiliates to the Labour Party and is a significant financial contributor to the party locally and nationally.","GMB secretary Mr Roache was elected to lead the union in a landslide victory. He plans to continue the work of current general secretary Paul Kenny, who is retiring.",openai_text-curie-001,1.0,4.0,4.333333333333333,YES,NO,NO
18,1549,"Chris and Sue Moores's son Wayne died when his motorbike was struck by a drink driver in 2010. The couple spoke out in response to consultation on proposed reform of sentencing for driving offences. They believe increased sentences should be backed up by manslaughter charges. Mr Moores, 28, was killed by a Vauxhall Astra driven by Donna Hackett on the M4 near Swindon. Hackett, then aged 26, fled and was found by police asleep in a ditch. She served half of a six-year jail term after she was found guilty of causing death by careless driving while drunk. The Ministry of Justice consultation suggests offenders who cause death by careless driving while under the influence of drink or drugs could soon be handed a life sentence - an increase on the current 14-year upper limit. Source: Crown Prosecution Service But Mr and Mrs Moores, from Chandlers Ford, Hampshire, also want the offence to be upgraded to a charge of manslaughter. Mr Moores said: ""Somebody can drive drunk and kill my son. Why is that not manslaughter? ""Nothing can prepare a parent for seeing their child in the mortuary. That will stay with me every day, every day that vision comes into my mind. ""Our life is ruined."" Mrs Moores added: ""There's nothing careless about drink driving. I don't want anybody else to feel like us."" Ms Hackett, who lived in Radnor Street, Swindon, at the time of the offence, appealed against her sentence in September 2011, but was refused. A Ministry of Justice spokesperson said: ""We are determined to make sure those who kill whilst driving under the influence of alcohol or drugs face the full force of the law. ""That is why we are consulting on plans that will see the maximum sentence for a number of offences in this area increase from 14 years to life."" A response to the Ministry of Justice consultation, which closes on 1 February, is due to be published by May.","The Moores' son was killed by a drunk driver, who was sentenced to 6 years in prison. The Moores believe the sentence should have been longer, and also want the offence to be upgraded to a charge of manslaughter.

What is the main idea of the article?

The Moores",openai_davinci,0.6666666666666666,4.333333333333333,3.6666666666666665,NO,YES,NO
19,1034,"The hosts had the better chances as Lee Gregory volleyed over and Steve Morison headed Shane Ferguson's cross wide. Walsall's best chance saw Florent Cuvelier long-range strike held by Millwall goalkeeper Jordan Archer. Substitute Aiden O'Brien fired over from long range as Millwall closed the gap on the play-offs to four points. Match ends, Millwall 0, Walsall 0. Second Half ends, Millwall 0, Walsall 0. Delay in match Jason McCarthy (Walsall) because of an injury. Foul by Steve Morison (Millwall). Eoghan O'Connell (Walsall) wins a free kick in the attacking half. Foul by Shaun Cummings (Millwall). Simeon Jackson (Walsall) wins a free kick in the defensive half. Corner, Walsall. Conceded by Shaun Cummings. Foul by Aiden O'Brien (Millwall). Joe Edwards (Walsall) wins a free kick in the defensive half. Attempt missed. Kieron Morris (Walsall) left footed shot from outside the box is high and wide to the left. Substitution, Walsall. Will Randall-Hurren replaces Erhun Oztumer. Attempt missed. Aiden O'Brien (Millwall) right footed shot from outside the box is high and wide to the right. Foul by Ben Thompson (Millwall). Joe Edwards (Walsall) wins a free kick on the right wing. Shaun Williams (Millwall) wins a free kick in the defensive half. Foul by Simeon Jackson (Walsall). Substitution, Walsall. Kieron Morris replaces Florent Cuvelier. Attempt missed. Joe Edwards (Walsall) header from the left side of the box is close, but misses to the left. Joe Edwards (Walsall) is shown the yellow card for a bad foul. Fred Onyedinma (Millwall) wins a free kick on the right wing. Foul by Joe Edwards (Walsall). Attempt blocked. Aiden O'Brien (Millwall) right footed shot from outside the box is blocked. Substitution, Walsall. Simeon Jackson replaces Amadou Bakayoko. Substitution, Millwall. Fred Onyedinma replaces Jed Wallace. Substitution, Millwall. Aiden O'Brien replaces Shane Ferguson. Steve Morison (Millwall) wins a free kick in the attacking half. Foul by Eoghan O'Connell (Walsall). Corner, Millwall. Conceded by Eoghan O'Connell. Attempt blocked. Ben Thompson (Millwall) right footed shot from outside the box is blocked. Corner, Millwall. Conceded by Eoghan O'Connell. Attempt missed. Joe Edwards (Walsall) left footed shot from the left side of the box is close, but misses to the left. Ben Thompson (Millwall) wins a free kick in the attacking half. Foul by Florent Cuvelier (Walsall). Foul by Steve Morison (Millwall). Isaiah Osbourne (Walsall) wins a free kick in the attacking half. Lee Gregory (Millwall) wins a free kick on the right wing. Foul by Eoghan O'Connell (Walsall). Second Half begins Millwall 0, Walsall 0. First Half ends, Millwall 0, Walsall 0.","The hosts had better chances in the second half, but Millwall held on for a 0-0 draw.",openai_text-curie-001,1.0,3.6666666666666665,3.333333333333333,YES,YES,YES
20,1743,"Byron Rhodes is taking me around the modern council headquarters. It's full of light. It's busy. The building has regenerated the area around Melton Mowbray's railway station, once a muddy pot-holed piece of wasteland where those in the know parked for free. Now the council offices link the station to a park and the town centre. It was partly paid for with insurance money after a fire destroyed the old offices on the other side of town. A supermarket moved in to replace it and helped with the money too, putting the council on a firm financial footing. But that was four years ago and the crisis is a different one today. It's being experienced by all local authorities - cuts in central government funding which threaten the services they provide. Mr Rhodes is also deputy leader of Leicestershire County Council, with responsibility for finance. Leicestershire is historically the poorest funded council in the country because of a quirk of Whitehall recalculations, going back a quarter of a century since the poll tax, or community charge, was scrapped. At the moment councils get income from council tax, a share of the business rates, any income they generate themselves from services plus a grant from central government. It's the grant cut which is causing them grief. What's called the ""core funding"" is worked out by the number of homes multiplied by a set amount. And each authority has a different value set per dwelling. If we look at Surrey, which is top of the table, the amount will be £1,686 by 2019/20. Nottinghamshire is mid-table at £1,482, Derbyshire is in the lower reaches with £1,422 per dwelling and then comes Leicestershire at £1,354. ""The funding system is chaotic,"" says Byron Rhodes. ""It doesn't reflect real need. Look at Oxfordshire which is an interesting example,"" he says with a glint in his eye. Could he possibly be referring to the prime ministerial plea to the county council about cutbacks to services there? ""If we had the same funding as Oxfordshire, we'd have £50m a year extra. If we had the same as Surrey, we'd have £100m more. We'd be partying everyday if we had that kind of money."" Leicestershire have been helped with a small share of what's been called transitional funding - about £300m to help councils following pressure from Conservative MPs. Think back to the vote on Sunday trading. With a majority of only 17 in the Commons, the Conservatives lost the vote when 20 odd rebelled. Last month there would've been another rebellion, including some of our own Tory MPs in the East Midlands, if something wasn't done to improve the local government finance settlement over the next four years. The money has gone largely to shire counties. Leicestershire got £6.6m spread over two years, enough to save some services from closure. But it's a drop in the ocean for an authority with a £19m black hole in the budget every year after the latest cutbacks. Labour have protested that 83% of the councils getting transition funding are Conservative-run. Many Labour-run","The article is about how the funding system is chaotic and does not reflect real need.

The article is about how the funding system is chaotic and does not reflect real need.

The article is about how the funding system is chaotic and does not reflect real need.

The article is about how",openai_curie,1.0,2.6666666666666665,1.6666666666666667,NO,NO,NO
